MAE,MSE,MEDIAN,PZ,best_model_path,model_name,spearman_correlation
9.050970187110286,121.57008978263157,8.48512589931488,GLOBAL,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/0791d5a0bdbf4856a9a4f1d0f59321d5/checkpoints/epoch=5-step=31812.ckpt,LOCIPARSE,-0.011402462819317592
20.864833478744213,470.3494255822212,19.48526406288147,7,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/0791d5a0bdbf4856a9a4f1d0f59321d5/checkpoints/epoch=5-step=31812.ckpt,LOCIPARSE,0.14479638009049772
10.001395650938445,138.03785803395797,11.068350315093994,35,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/0791d5a0bdbf4856a9a4f1d0f59321d5/checkpoints/epoch=5-step=31812.ckpt,LOCIPARSE,0.20072398190045249
18.619557523727416,362.19515708804624,19.178871393203735,22,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/0791d5a0bdbf4856a9a4f1d0f59321d5/checkpoints/epoch=5-step=31812.ckpt,LOCIPARSE,0.11879699248120301
11.727622991449692,158.66235626061683,11.76123571395874,37,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/0791d5a0bdbf4856a9a4f1d0f59321d5/checkpoints/epoch=5-step=31812.ckpt,LOCIPARSE,0.340140707445769
3.652860886238991,26.326293038590446,2.9454479217529297,25,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/0791d5a0bdbf4856a9a4f1d0f59321d5/checkpoints/epoch=5-step=31812.ckpt,LOCIPARSE,0.42680388529139685
11.44677504608708,160.64309261124822,11.668797492980959,18,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/0791d5a0bdbf4856a9a4f1d0f59321d5/checkpoints/epoch=5-step=31812.ckpt,LOCIPARSE,0.6739946110649443
8.692461923316673,126.34968763846513,6.629559040069579,15,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/0791d5a0bdbf4856a9a4f1d0f59321d5/checkpoints/epoch=5-step=31812.ckpt,LOCIPARSE,0.16188298075090526
11.106512870428697,154.7850004402084,10.401409983634949,32,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/0791d5a0bdbf4856a9a4f1d0f59321d5/checkpoints/epoch=5-step=31812.ckpt,LOCIPARSE,0.5177066277048643
9.733492175738016,108.24550548439393,9.379278659820557,8,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/0791d5a0bdbf4856a9a4f1d0f59321d5/checkpoints/epoch=5-step=31812.ckpt,LOCIPARSE,0.38060124787294386
7.2592368301223305,69.9206259400347,6.715286850929261,9,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/0791d5a0bdbf4856a9a4f1d0f59321d5/checkpoints/epoch=5-step=31812.ckpt,LOCIPARSE,0.3585943468296409
2.9711966580814786,24.310589010274253,1.5628027915954594,28,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/0791d5a0bdbf4856a9a4f1d0f59321d5/checkpoints/epoch=5-step=31812.ckpt,LOCIPARSE,0.0739918965849894
8.058274463071662,100.19834670744564,8.296079874038696,21,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/0791d5a0bdbf4856a9a4f1d0f59321d5/checkpoints/epoch=5-step=31812.ckpt,LOCIPARSE,-0.5406195207481006
9.772047787099272,105.66346234663679,9.558920979499817,38,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/0791d5a0bdbf4856a9a4f1d0f59321d5/checkpoints/epoch=5-step=31812.ckpt,LOCIPARSE,0.22778230285079595
