MAE,MSE,MEDIAN,PZ,best_model_path,model_name,spearman_correlation
9.620120566416059,139.08178505177443,8.96489691734314,GLOBAL,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.019877265642888817
24.30102043885451,619.7132997637949,23.458514213562008,7,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.29061726287031503
9.534770153817677,110.70650379351015,8.626108527183533,8,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.26213434891824006
11.937902712354473,181.16714395855877,12.704900026321411,35,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.2820814479638009
12.387608166301952,176.17444613229893,12.417317390441893,37,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.2931014266171585
12.079032467221314,189.96422818739222,11.031599879264832,32,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.02436959971786281
20.28083359003067,424.71516649332773,21.219945192337036,22,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.12781954887218044
3.0531039669158613,22.521783016892023,2.596198558807373,25,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.3932701202590195
6.600717663764954,64.43490300118448,5.67168915271759,9,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.493659281894576
11.4591596165011,167.95394654475717,11.432174921035767,18,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.5255218956964065
9.843359837660918,107.0230483426568,9.655776858329773,38,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.20764161421695665
2.955870214435789,25.333301530930278,1.2958953380584717,28,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.1770210302913371
9.38548961332289,102.92355625693045,8.880692958831787,19,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,-0.10309760374050264
10.580430666605631,138.22403025207174,11.830885410308836,36,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.61798128342246
8.821147636131004,113.0600600991571,7.8689738512039185,15,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.8357156470364017
9.032869747706822,86.67002303939499,8.876952886581421,23,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,-0.09831932773109245
7.757060598518889,89.35029658476631,8.11047625541687,21,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,-0.20146113383985975
9.333300411701202,96.58591467199585,9.623867750167847,14Bound,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.21272893772893772
5.222084237469567,35.847183472725106,4.628387689590454,29,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.29755469755469754
4.108625054359436,26.964398146437514,4.107120990753174,20,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.04382647385984427
0.9818490664164226,2.8747429866769454,0.7432906627655025,4,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.05583982202447163
0.9357120593388876,1.7425603907133318,0.6115716695785522,1,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.4285714285714286
3.796170790990194,14.847777131792006,3.4254977703094482,2,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/19f385b8866843c0bf06389864f443c0/checkpoints/epoch=0-step=9468.ckpt,LOCIPARSE3,0.5
