MAE,MSE,MEDIAN,PZ,best_model_path,model_name,spearman_correlation
2.8265545864899955,23.81349442816419,1.274725317955017,28,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/9dd949364e5e4550a884c6666b39ed69/checkpoints/epoch=1-step=10604.ckpt,LOCIPARSE2,-0.11081098462923662
8.78419076790244,93.95120787096825,8.49240827560425,19,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/9dd949364e5e4550a884c6666b39ed69/checkpoints/epoch=1-step=10604.ckpt,LOCIPARSE2,-0.06434833430742257
8.009944081306458,104.24843786828711,6.668155670166019,15,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/9dd949364e5e4550a884c6666b39ed69/checkpoints/epoch=1-step=10604.ckpt,LOCIPARSE2,0.6066323613493424
10.02930431654959,120.6128838419053,11.189953327178953,36,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/9dd949364e5e4550a884c6666b39ed69/checkpoints/epoch=1-step=10604.ckpt,LOCIPARSE2,0.7804144385026739
7.86107054201223,91.37217162552828,8.42913269996643,21,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/9dd949364e5e4550a884c6666b39ed69/checkpoints/epoch=1-step=10604.ckpt,LOCIPARSE2,-0.13769725306838107
7.857590995516095,70.78287339040139,8.44563341140747,23,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/9dd949364e5e4550a884c6666b39ed69/checkpoints/epoch=1-step=10604.ckpt,LOCIPARSE2,0.09831932773109245
8.364763583987951,81.75110781002894,8.830304145812988,14Bound,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/9dd949364e5e4550a884c6666b39ed69/checkpoints/epoch=1-step=10604.ckpt,LOCIPARSE2,0.17564102564102563
4.486619194348653,29.69007194026107,3.8926810026168823,29,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/9dd949364e5e4550a884c6666b39ed69/checkpoints/epoch=1-step=10604.ckpt,LOCIPARSE2,0.06666666666666667
3.4511123379071553,20.923400799547043,2.457613945007324,20,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/9dd949364e5e4550a884c6666b39ed69/checkpoints/epoch=1-step=10604.ckpt,LOCIPARSE2,0.5968854282536151
0.9517145395278931,3.075858333949765,0.591425895690918,4,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/9dd949364e5e4550a884c6666b39ed69/checkpoints/epoch=1-step=10604.ckpt,LOCIPARSE2,0.48654060066740823
1.445906678835551,2.957146926819339,1.1665685176849365,1,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/9dd949364e5e4550a884c6666b39ed69/checkpoints/epoch=1-step=10604.ckpt,LOCIPARSE2,0.4285714285714286
0.4491986433664959,0.24131440569383744,0.5821053981781006,2,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_dataset__all_tuplet/484594044012062412/9dd949364e5e4550a884c6666b39ed69/checkpoints/epoch=1-step=10604.ckpt,LOCIPARSE2,-0.5
