,length,error
582,61.0,5.645984649658203
583,61.0,6.779352188110352
584,99.0,1.1352005004882812
585,99.0,0.2919883728027344
586,99.0,4.628608703613281
587,99.0,7.305776596069336
588,99.0,0.2767620086669922
589,99.0,0.05626106262207031
590,99.0,5.899904251098633
591,99.0,3.211658477783203
592,99.0,2.446725845336914
593,99.0,11.085798263549805
594,99.0,5.0216064453125
595,99.0,0.9235382080078125
596,99.0,7.8094024658203125
597,99.0,4.386899948120117
598,99.0,6.690563201904297
599,99.0,5.186138153076172
600,99.0,8.240928649902344
601,99.0,3.282054901123047
602,99.0,6.715383529663086
603,99.0,2.4262561798095703
604,99.0,4.923421859741211
605,99.0,0.6118125915527344
606,99.0,3.2585067749023438
607,99.0,1.4400863647460938
608,99.0,0.09677314758300781
609,99.0,0.08514976501464844
610,99.0,11.890213012695312
611,99.0,6.462148666381836
612,99.0,9.083332061767578
613,14.0,2.9861223697662354
614,14.0,2.3659231662750244
615,14.0,2.3362483978271484
616,14.0,3.149404525756836
617,14.0,3.7150073051452637
618,14.0,3.2290730476379395
619,14.0,2.263240098953247
620,14.0,3.279240369796753
621,14.0,3.231326103210449
622,14.0,2.434070110321045
623,14.0,3.6528401374816895
624,14.0,2.762512683868408
625,14.0,3.3313958644866943
626,14.0,3.2787437438964844
627,14.0,2.918895959854126
628,14.0,3.302239179611206
629,14.0,3.1257526874542236
630,14.0,4.06259298324585
631,14.0,3.5505847930908203
632,120.0,2.9153594970703125
633,120.0,3.562967300415039
634,120.0,14.038566589355469
635,120.0,6.51618766784668
636,120.0,5.033291816711426
637,120.0,9.106754302978516
638,120.0,3.8890113830566406
639,120.0,0.8164149522781372
640,120.0,11.538923263549805
641,120.0,0.6401844024658203
642,120.0,0.21389031410217285
643,120.0,15.496769905090332
644,120.0,14.091873168945312
645,120.0,8.244767189025879
646,120.0,1.4936494827270508
647,120.0,5.932072639465332
648,120.0,0.7486896514892578
649,120.0,3.3755855560302734
650,120.0,7.845449924468994
651,120.0,13.22791862487793
652,120.0,8.563812255859375
653,120.0,3.6487574577331543
654,120.0,17.720088958740234
655,120.0,1.0771408081054688
656,120.0,0.5503799915313721
657,120.0,1.5253372192382812
658,120.0,0.11096000671386719
659,120.0,9.47874641418457
660,120.0,6.680760383605957
661,23.0,1.109034538269043
662,23.0,12.199726104736328
663,23.0,10.957847595214844
664,23.0,6.974518775939941
665,23.0,10.12285041809082
666,23.0,10.15359115600586
667,23.0,11.913747787475586
668,23.0,7.465563774108887
669,23.0,10.424751281738281
670,23.0,0.020236968994140625
671,23.0,13.707408905029297
672,23.0,12.462347030639648
673,23.0,13.738256454467773
674,23.0,10.87806510925293
675,23.0,14.012948989868164
676,23.0,8.509106636047363
677,23.0,8.027310371398926
678,23.0,1.0658178329467773
679,23.0,13.006662368774414
680,23.0,10.866329193115234
681,23.0,10.805124282836914
682,23.0,4.159928321838379
683,23.0,13.903786659240723
684,23.0,10.748222351074219
685,23.0,12.709711074829102
686,23.0,10.351330757141113
687,23.0,9.115934371948242
688,72.0,1.5882339477539062
689,72.0,5.363868713378906
690,72.0,2.368806838989258
691,72.0,5.458090782165527
692,72.0,1.801300048828125
693,72.0,0.5810871124267578
694,72.0,0.3890953063964844
695,72.0,0.37009429931640625
696,72.0,5.5665082931518555
